ecoregion	taxon	metabolite	direction	flux_2015	flux_2016	flux_diff_2016-2015
East	pelagibacter	orn	import	-0.0223013514671216	0.0	0.0223013514671216
East	prochlorococcus	Glycine	export	0.0	0.022262323159535	0.022262323159535
West	synechococcus	cl	import	-0.0222431565064767	0.0	0.0222431565064767
North	pelagibacter	s	import	0.0	-0.022186100875077	-0.022186100875077
West	roseobacter	ppap	export	0.0	0.0221539498791675	0.0221539498791675
North	roseobacter	dextrin	import	0.0	-0.0221325657075158	-0.0221325657075158
West	pelagibacter	k	import	-0.0363910449935375	-0.0143030055851352	0.022088039408402302
Central	polaribacter	gsn	export	0.079817562802344	0.1018475233876521	0.022029960585308095
East	prochlorococcus	L_Asparagine	import	-0.0219094576552233	0.0	0.0219094576552233
West	prochlorococcus	leu__L_m	import	-0.0238902844303684	-0.0021877002731058	0.0217025841572626
North	polaribacter	mal__L	export	0.0216661469135386	4.498815653656684e-05	-0.021621158757002032
West	prochlorococcus	pi	import	-0.0221267645114681	-0.0005183361421652	0.0216084283693029
East	prochlorococcus	bz	export	0.0215613544947818	0.0	-0.0215613544947818
Central	pelagibacter	gua	import	-0.0215048348087531	0.0	0.0215048348087531
West	polaribacter	h2o2	import	-0.0230983773959891	-0.0016247807903729	0.0214735966056162
West	polaribacter	man1p	import	-0.0229981031036642	-0.0016542815630797	0.0213438215405845
East	pelagibacter	ocdcea	export	0.0212865819601381	0.0	-0.0212865819601381
West	roseobacter	slnt	import	-0.0211867048156146	0.0	0.0211867048156146
East	polaribacter	etoh	import	-0.021092038273559	0.0	0.021092038273559
Central	roseobacter	leuleu	import	0.0	-0.0210781713380208	-0.0210781713380208
West	roseobacter	23dappa	export	0.0	0.021054712577563	0.021054712577563
North	roseobacter	so3	export	0.0	0.0209933565948717	0.0209933565948717
East	prochlorococcus	arg__L	import	-0.0001553753533935	-0.0210449878227989	-0.0208896124694054
East	polaribacter	salchs4fe	export	0.0208584203881283	0.0	-0.0208584203881283
East	pelagibacter	glcur	export	0.0246204453721233	0.0454017241614469	0.020781278789323603
East	roseobacter	enter	export	0.0207478744041282	0.0	-0.0207478744041282
East	polaribacter	4abutn	import	-0.0207288855147411	0.0	0.0207288855147411
East	polaribacter	gln__L	export	0.0207043585841676	0.0	-0.0207043585841676
East	prochlorococcus	15dap	import	-0.1028983960226405	-0.0822695447998937	0.020628851222746797
East	polaribacter	ala_L_asp__L	import	-0.0205576484563284	0.0	0.0205576484563284
East	roseobacter	ile__L	export	0.0204919104194932	0.0	-0.0204919104194932
Central	synechococcus	mn2	import	0.0	-0.0203371652870558	-0.0203371652870558
East	roseobacter	6atha	export	0.0237837415515962	0.0035177951335307	-0.0202659464180655
East	polaribacter	L_Aspartate	export	0.020231216429404	0.0	-0.020231216429404
East	roseobacter	spmd	import	0.0	-0.0199945006521884	-0.0199945006521884
East	synechococcus	co2	import	-0.0236556793454639	-0.00370009562435	0.0199555837211139
East	roseobacter	gly_asp__L	export	0.0199546889003628	0.0	-0.0199546889003628
East	pelagibacter	meoh	export	0.0202594028188905	0.0003078838656566	-0.0199515189532339
East	polaribacter	pydxn	export	0.0001100167243231	0.0200275396741394	0.019917522949816302
East	polaribacter	LalaDglu	export	0.0198801925821038	0.0	-0.0198801925821038
North	synechococcus	photon	import	-0.0209828721505726	-0.0011093527064183	0.0198735194441543
West	roseobacter	alatrp	import	-0.0198434245264762	0.0	0.0198434245264762
North	roseobacter	gly_pro__L	export	0.0196606987084767	0.0	-0.0196606987084767
East	polaribacter	g3pc	import	-0.019578163569242	0.0	0.019578163569242
West	prochlorococcus	fum	import	0.0	-0.0195325276364806	-0.0195325276364806
East	roseobacter	tcynt	export	0.0193349262682675	0.0	-0.0193349262682675
West	prochlorococcus	tRNA	export	0.0275871360830369	0.008255420166096	-0.019331715916940898
North	polaribacter	3mb	import	-0.0193101788731126	0.0	0.0193101788731126
North	roseobacter	3ump	import	-0.0011897174738281	-0.0204832638069622	-0.0192935463331341
West	pelagibacter	tyr__L	import	0.0	-0.0192685155718773	-0.0192685155718773
West	synechococcus	k	export	0.0192681201911343	0.0	-0.0192681201911343
East	prochlorococcus	S_Methyl_5_thio_D_ribose	import	-0.0192339385860353	0.0	0.0192339385860353
West	polaribacter	salchs2fe	import	-0.019513434541003	-0.0003167286556389	0.0191967058853641
West	roseobacter	L_Cystine	import	-0.0190894034660233	0.0	0.0190894034660233
Central	synechococcus	co2	import	-0.041242544939475	-0.0221850947558838	0.019057450183591198
East	polaribacter	id3acald	export	0.018993361030052	0.0	-0.018993361030052
North	prochlorococcus	sprm	export	0.0	0.0189114323539962	0.0189114323539962
North	prochlorococcus	btn	import	-0.0189068358180647	0.0	0.0189068358180647
West	prochlorococcus	pro__L	import	-0.0193548151942495	-0.0004673509429598	0.0188874642512897
East	pelagibacter	5aptn	import	-0.1227871908685319	-0.1040409955077033	0.01874619536082861
West	prochlorococcus	lys__L	import	-0.0211623826399863	-0.0024401286213393	0.018722254018647
East	polaribacter	pyr	export	0.0	0.0187063660616616	0.0187063660616616
East	pelagibacter	gua	import	-0.0186098551092938	0.0	0.0186098551092938
Central	prochlorococcus	k	import	-0.0185870289721815	0.0	0.0185870289721815
North	polaribacter	ser__D	export	0.0185779425992407	0.0	-0.0185779425992407
East	polaribacter	thr__L	export	0.0	0.0185588213323621	0.0185588213323621
Central	roseobacter	crn	import	0.0	-0.0185459895185487	-0.0185459895185487
East	polaribacter	abt	export	0.0185090415237864	0.0	-0.0185090415237864
East	roseobacter	gln__L	import	-0.0184446050653451	0.0	0.0184446050653451
North	pelagibacter	fuc	import	-0.018440881532487	0.0	0.018440881532487
West	pelagibacter	LalaDgluMdapDala	import	-0.018402454286687	0.0	0.018402454286687
North	roseobacter	cu2	import	0.0	-0.018369496444015	-0.018369496444015
West	roseobacter	alaleu	export	0.0181343664970228	0.0	-0.0181343664970228
East	pelagibacter	agm	export	0.0181110717850739	0.0	-0.0181110717850739
West	pelagibacter	galct__D	import	-0.018071240378445	0.0	0.018071240378445
East	roseobacter	mnl	export	0.0180677947305721	0.0	-0.0180677947305721
East	roseobacter	drib	import	-0.0180656724031493	0.0	0.0180656724031493
East	roseobacter	for	import	-0.0180323423151271	0.0	0.0180323423151271
East	synechococcus	hco3	import	-0.0180083607361571	0.0	0.0180083607361571
East	polaribacter	oxa	export	0.0180020386984012	0.0	-0.0180020386984012
East	polaribacter	dcyt	export	0.0179818155896635	0.0	-0.0179818155896635
East	polaribacter	inost	export	0.0178991142835205	0.0	-0.0178991142835205
East	roseobacter	mobd	export	0.0178976932313558	0.0	-0.0178976932313558
West	roseobacter	L_Asparagine	import	-0.0266662205613405	-0.0088014350412687	0.0178647855200718
East	polaribacter	R_3hppta	export	0.0235668747915409	0.0057216239098224	-0.0178452508817185
East	pelagibacter	glyb	export	0.0185093853912526	0.0006734773651431	-0.0178359080261095
East	roseobacter	mobd	import	0.0	-0.0177861389266485	-0.0177861389266485
West	roseobacter	L_Glutamate	import	0.0	-0.017769062729298	-0.017769062729298
North	roseobacter	fe3dcit	export	0.0177536969274719	0.0	-0.0177536969274719
North	prochlorococcus	adocbl	export	0.0018869810234651	0.0195782706689073	0.0176912896454422
East	pelagibacter	taur	export	0.0176889020261718	0.0	-0.0176889020261718
East	prochlorococcus	meoh	import	-0.0189830646309833	-0.0013610392470866	0.017622025383896702
East	roseobacter	g3ps	export	0.0175074977972976	0.0	-0.0175074977972976
East	roseobacter	zn2	export	0.0	0.0174973071456054	0.0174973071456054
North	pelagibacter	co2	import	-0.0175017185568091	-7.167576454426371e-05	0.017430042792264833
West	roseobacter	gthrd	import	0.0	-0.0173275356822888	-0.0173275356822888
East	pelagibacter	ibtol	import	-0.0172529196332441	0.0	0.0172529196332441
Central	roseobacter	phehpa	import	0.0	-0.0172484653375427	-0.0172484653375427
West	polaribacter	ind3ac	import	-0.017204163261676	0.0	0.017204163261676
East	pelagibacter	met__D	import	-0.0171915382661909	0.0	0.0171915382661909
East	polaribacter	uri	export	0.0170573837234785	0.0	-0.0170573837234785
East	roseobacter	gln__L	export	0.0	0.0170298757615709	0.0170298757615709
North	polaribacter	acald	import	-0.0014447314280873	-0.0183910111845546	-0.0169462797564673
East	polaribacter	h2	export	0.0168525567904229	0.0	-0.0168525567904229
North	prochlorococcus	Apo_acyl_carrier_protein	export	0.0	0.0168217823657427	0.0168217823657427
West	prochlorococcus	cl	import	-0.0168107425504312	0.0	0.0168107425504312
North	polaribacter	glc__D	import	-0.016809239858578	0.0	0.016809239858578
West	pelagibacter	LalaDgluMdapDala	export	0.0	0.0168080910505522	0.0168080910505522
East	roseobacter	salchs4	export	0.0167541075137836	0.0	-0.0167541075137836
East	pelagibacter	urate	export	0.0167459203861427	0.0	-0.0167459203861427
East	roseobacter	xylan4	export	0.0165953057860372	0.0	-0.0165953057860372
Central	polaribacter	lysglugly	import	-0.0141820904604131	-0.0307678139634333	-0.0165857235030202
Central	pelagibacter	acon_C	import	-0.0068364641878613	-0.0234033360825134	-0.0165668718946521
West	pelagibacter	pyr	import	0.0	-0.0165390025015321	-0.0165390025015321
East	roseobacter	icit	export	0.0164741043089061	0.0	-0.0164741043089061
North	prochlorococcus	L_Asparagine	export	0.0	0.0163868369445662	0.0163868369445662
East	prochlorococcus	Lipid_A_disaccharide	import	-0.0162928277773923	0.0	0.0162928277773923
North	polaribacter	L_Asparagine	export	0.0	0.0162894492391386	0.0162894492391386
East	prochlorococcus	Glycine	import	-0.0162888931281373	0.0	0.0162888931281373
West	polaribacter	trp__L	import	-0.0373214304448897	-0.0210376139903967	0.016283816454493
Central	prochlorococcus	mg2	import	-0.0162459667612011	0.0	0.0162459667612011
East	polaribacter	tsul	export	0.0161952971011633	0.0	-0.0161952971011633
East	prochlorococcus	urea	export	0.0160968570808035	0.0	-0.0160968570808035
East	polaribacter	stfrnB	export	0.0	0.016076135550176	0.016076135550176
Central	pelagibacter	h2o2	export	0.0061277840446206	0.0220908727984138	0.015963088753793202
East	roseobacter	tet	import	0.0	-0.0159039913057714	-0.0159039913057714
West	roseobacter	arg__L	import	-0.0017639053111536	-0.0175698868669878	-0.015805981555834202
West	roseobacter	sulfac	export	0.2575876867905921	0.2418010016655806	-0.015786685125011468
North	polaribacter	5drib	export	0.0157431950769218	0.0	-0.0157431950769218
East	pelagibacter	alahis	export	0.0	0.0157223521466758	0.0157223521466758
Central	roseobacter	cyan	export	0.0156997892053666	0.0	-0.0156997892053666
East	polaribacter	ala_leu	export	0.0156789405145743	0.0	-0.0156789405145743
East	pelagibacter	ibtol	export	0.0	0.0156066036412218	0.0156066036412218
North	roseobacter	L_Asparagine	export	0.0	0.0154976838994447	0.0154976838994447
North	pelagibacter	malthx	import	-0.0154157590686904	0.0	0.0154157590686904
East	roseobacter	glyb	export	0.0	0.0152832309100261	0.0152832309100261
East	pelagibacter	k	import	-0.0261865001990855	-0.0109305405156804	0.0152559596834051
East	polaribacter	salchsx	export	0.0	0.0152358991713368	0.0152358991713368
East	pelagibacter	val__L	export	0.0151764647138267	0.0	-0.0151764647138267
Central	roseobacter	no3	export	0.0154317391738038	0.0306050736333517	0.015173334459547902
East	polaribacter	succ	import	0.0	-0.0151313295398847	-0.0151313295398847
East	polaribacter	gly_phe	import	-0.0150888167275222	0.0	0.0150888167275222
East	pelagibacter	enter	export	0.0150673350714935	0.0	-0.0150673350714935
West	polaribacter	tcynt	export	0.0	0.0150229276284976	0.0150229276284976
East	polaribacter	salchsx	import	-0.0149554228286901	0.0	0.0149554228286901
East	polaribacter	tcynt	import	-0.0215861954915047	-0.0066614903121839	0.014924705179320801
West	roseobacter	glcur	export	0.0	0.0148016100316606	0.0148016100316606
Central	prochlorococcus	h2o2	export	0.0152771214610721	0.0005614313387713	-0.0147156901223008
East	roseobacter	trp__L	import	-0.0146974549190538	0.0	0.0146974549190538
East	polaribacter	m_xyl	export	0.014668002440426	0.0	-0.014668002440426
East	pelagibacter	zn2	export	0.003287047970175	0.0178926113382465	0.014605563368071499
North	pelagibacter	glyser	import	-0.015285760842083	-0.0007010471607872	0.0145847136812958
West	polaribacter	mobd	export	0.0009683889701395	0.0154890054008118	0.0145206164306723
Central	polaribacter	dad_2	import	-0.0144747208544995	0.0	0.0144747208544995
North	roseobacter	6atha	import	-0.0061458002395063	-0.0204944044186537	-0.0143486041791474
East	pelagibacter	hishis	import	-0.0143476933205781	0.0	0.0143476933205781
West	prochlorococcus	sprm	import	-0.0004360554980535	-0.0147678524622212	-0.0143317969641677
West	pelagibacter	cellb	export	0.0	0.0143230303972821	0.0143230303972821
East	polaribacter	galur	export	0.0	0.0142301889192789	0.0142301889192789
East	roseobacter	arbt6p	export	0.0	0.0141848008785695	0.0141848008785695
East	prochlorococcus	pap	export	0.018026068923307	0.0038658127510639	-0.0141602561722431
North	prochlorococcus	4abz	import	-0.001236857118473	-0.0153885289702641	-0.0141516718517911
East	polaribacter	tgt	import	-0.0141134842679263	0.0	0.0141134842679263
West	roseobacter	feenter	export	0.0186347715658593	0.0045993547191052	-0.0140354168467541
East	roseobacter	dca	import	0.0	-0.0139149106712631	-0.0139149106712631
East	synechococcus	mn2	export	0.0139014789448833	0.0	-0.0139014789448833
West	prochlorococcus	Lipoylprotein	import	0.0	-0.0138907452696425	-0.0138907452696425
East	polaribacter	ppa	export	0.0	0.0138561747634279	0.0138561747634279
East	polaribacter	cit	import	-0.0136877835194771	0.0	0.0136877835194771
East	roseobacter	fe3pyovd_kt	export	0.0	0.0136082055394696	0.0136082055394696
West	roseobacter	3cmp	import	0.0	-0.0135830254549402	-0.0135830254549402
North	roseobacter	glcur	import	-0.0147208794330319	-0.0011718280104785	0.0135490514225534
North	pelagibacter	gln__L	export	0.0161945258070505	0.0026781756721586	-0.0135163501348919
Central	polaribacter	fru	export	0.013445672146611	0.0	-0.013445672146611
West	roseobacter	galctn__L	import	-0.0133804074380368	0.0	0.0133804074380368
West	prochlorococcus	pyr	import	0.0	-0.0133550317627849	-0.0133550317627849
East	polaribacter	p_xyl	export	0.0180153787977183	0.0312983301151068	0.013282951317388499
Central	polaribacter	L_Alanine	import	-0.0132414386704375	0.0	0.0132414386704375
North	polaribacter	dad_2	export	0.0036598224419601	0.0168245583195489	0.0131647358775888
East	pelagibacter	fe3	import	-0.0130968871294412	0.0	0.0130968871294412
Central	prochlorococcus	spmd	import	-0.0154218869315638	-0.0023302807934776	0.0130916061380862
West	pelagibacter	trp__L	import	-0.0130170161157307	0.0	0.0130170161157307
East	roseobacter	eths	export	0.0152874645378777	0.028260440570065	0.0129729760321873
North	roseobacter	thym	import	0.0	-0.0129665939487014	-0.0129665939487014
East	polaribacter	gly_cys	import	-0.0129439756430576	0.0	0.0129439756430576
West	roseobacter	icit	import	-0.0151207790844445	-0.0021969424951456	0.0129238365892989
East	roseobacter	alatrp	export	0.012896665442482	0.0	-0.012896665442482
East	prochlorococcus	Free_fatty_acids	export	0.0	0.0128315333836074	0.0128315333836074
East	polaribacter	ptrc	import	-0.0127904521500374	0.0	0.0127904521500374
Central	roseobacter	sucr	import	-0.0128231938362315	-5.123940896774099e-05	0.01277195442726376
East	prochlorococcus	Free_fatty_acids	import	-0.0127339305015433	0.0	0.0127339305015433
East	pelagibacter	no3	export	0.0127093624518098	0.0	-0.0127093624518098
East	pelagibacter	gly_asn__L	export	0.0127090463315572	0.0	-0.0127090463315572
Central	polaribacter	chor	import	-0.2959486928453732	-0.3085912894974832	-0.012642596652110039
North	polaribacter	glcur	export	0.0125822296653081	0.0	-0.0125822296653081
North	pelagibacter	3h4atb	import	0.0	-0.0125326870592783	-0.0125326870592783
West	prochlorococcus	adocbl	export	0.0	0.0125320494722874	0.0125320494722874
East	roseobacter	ura	export	0.0	0.0125189741533816	0.0125189741533816
Central	synechococcus	hco3	import	0.0	-0.0124463550281834	-0.0124463550281834
North	pelagibacter	acon_C	export	0.0126614632894018	0.0002238836249845	-0.012437579664417301
East	polaribacter	pta	export	0.0124066520570527	0.0	-0.0124066520570527
North	pelagibacter	spmd	export	0.0123991629975609	0.0	-0.0123991629975609
East	pelagibacter	ppa	import	0.0	-0.0123991476119842	-0.0123991476119842
East	roseobacter	dca	export	0.0123946856791764	0.0	-0.0123946856791764
East	roseobacter	arab__L	export	0.0123900922796058	0.0	-0.0123900922796058
West	polaribacter	ptrc	import	-0.0302204086810301	-0.0426070968731657	-0.012386688192135595
North	polaribacter	h2o2	import	-0.0123672054208983	0.0	0.0123672054208983
East	pelagibacter	LalaDgluMdapDala	import	-0.0123260026892053	0.0	0.0123260026892053
West	synechococcus	k	import	0.0	-0.0122827614240289	-0.0122827614240289
West	prochlorococcus	mg2	import	-0.012144364278459	0.0	0.012144364278459
East	roseobacter	acon_C	import	-0.0121088653639134	0.0	0.0121088653639134
Central	roseobacter	L_Cystine	import	-0.0120924120243974	0.0	0.0120924120243974
East	prochlorococcus	4abz	export	0.0120863921587554	0.0	-0.0120863921587554
East	pelagibacter	met__L	import	-0.0119877303469856	0.0	0.0119877303469856
Central	polaribacter	acnam	import	-0.2980078887036367	-0.309908346855622	-0.011900458151985316
North	roseobacter	pro__L	export	0.0118870294549854	0.0	-0.0118870294549854
Central	prochlorococcus	his__L	import	-0.0118795831678714	0.0	0.0118795831678714
East	pelagibacter	drib	export	0.0118549564957912	0.0	-0.0118549564957912
East	roseobacter	inost	import	-0.0119117492624146	-6.03648589717324e-05	0.011851384403442867
East	pelagibacter	pyr	import	-0.0117695027007474	0.0	0.0117695027007474
East	roseobacter	glyglu	import	-0.0117277826314018	0.0	0.0117277826314018
East	pelagibacter	cl	export	0.012297111585355	0.0006025700106257	-0.0116945415747293
Central	pelagibacter	Glycine	import	0.0	-0.0116862048258879	-0.0116862048258879
Central	roseobacter	glygln	import	0.0	-0.0116150521416935	-0.0116150521416935
East	polaribacter	ind3ac	export	0.0116076221915785	0.0	-0.0116076221915785
East	polaribacter	zn2	export	0.0115822502015053	0.0	-0.0115822502015053
East	polaribacter	melib	export	0.0115773386964084	0.0	-0.0115773386964084
West	pelagibacter	gthrd	import	0.0	-0.0115760695815725	-0.0115760695815725
East	pelagibacter	salchs4	export	0.0115096453687317	0.0	-0.0115096453687317
West	pelagibacter	ade	export	0.0	0.011439868163545	0.011439868163545
Central	polaribacter	malt	export	0.0057660996890412	0.0171586464548159	0.0113925467657747
West	roseobacter	glyphe	import	-0.0550790671578761	-0.0438469606683638	0.011232106489512304
East	prochlorococcus	btn	import	-0.0112057696195881	0.0	0.0112057696195881
East	prochlorococcus	Artificial_protein	export	0.011195904994383	0.0	-0.011195904994383
Central	roseobacter	glyc2p	import	-0.0111515570396013	0.0	0.0111515570396013
North	roseobacter	tcynt	import	-0.0110730507999863	0.0	0.0110730507999863
East	prochlorococcus	Amino_sugars	export	0.0	0.011054091752478	0.011054091752478
North	roseobacter	glyphe	export	6.651315793176534e-05	0.0110211270185934	0.010954613860661634
North	synechococcus	pi	import	-0.0003624734105055	-0.0112484756657286	-0.0108860022552231
Central	prochlorococcus	tRNA	import	-0.0108119546373783	0.0	0.0108119546373783
North	pelagibacter	lys__L	export	0.0	0.0108085770258718	0.0108085770258718
Central	prochlorococcus	L_Asparagine	export	0.0116146172996942	0.000806656869146	-0.010807960430548201
East	roseobacter	phe__L	export	0.0186327176443793	0.0078704211739608	-0.0107622964704185
East	polaribacter	stfrnB	import	-0.0107461265273331	0.0	0.0107461265273331
North	polaribacter	lysglugly	import	-0.013802293586618	-0.0030638156769926	0.010738477909625399
North	polaribacter	ca2	import	-0.0107067255164322	0.0	0.0107067255164322
North	prochlorococcus	etoh	import	0.0	-0.0106861448493067	-0.0106861448493067
East	pelagibacter	6pgc	export	0.0106772269210963	0.0	-0.0106772269210963
North	pelagibacter	5aptn	import	-0.010657311477344	0.0	0.010657311477344
East	prochlorococcus	ser__L	export	0.0	0.0106472577552687	0.0106472577552687
Central	prochlorococcus	etoh	import	0.0	-0.0106153903633824	-0.0106153903633824
East	pelagibacter	s	export	0.0	0.0105244765778355	0.0105244765778355
Central	roseobacter	trp__L	import	-0.0118114750423567	-0.0012999856278693	0.0105114894144874
East	polaribacter	gal	import	-0.0105102622826534	0.0	0.0105102622826534
North	roseobacter	so4	export	0.0121943778236213	0.0017302131073802	-0.010464164716241101
West	roseobacter	3amp	import	-0.0652898024015168	-0.0757512440684545	-0.010461441666937701
East	roseobacter	ala_L_glu__L	export	0.0104274852820564	0.0	-0.0104274852820564
East	pelagibacter	fuc	import	-0.0104135892133714	0.0	0.0104135892133714
North	pelagibacter	cobalt2	export	0.0	0.010285435124794	0.010285435124794
Central	synechococcus	arg__L	export	0.0	0.0102728517618357	0.0102728517618357
North	polaribacter	ppap	export	0.0130498500871589	0.0028136712437522	-0.0102361788434067
East	prochlorococcus	thymd	import	-0.0102046936145522	0.0	0.0102046936145522
East	polaribacter	slnt	import	0.0	-0.0101379851885181	-0.0101379851885181
North	pelagibacter	glc__D	import	0.0	-0.0101246472779072	-0.0101246472779072
Central	polaribacter	h2	import	-0.0069630418887504	-0.0170795138298807	-0.0101164719411303
Central	polaribacter	man1p	import	-0.0320691999399192	-0.0421640182998788	-0.010094818359959602
East	pelagibacter	gly_pro__L	export	0.0100851486654028	0.0	-0.0100851486654028
East	pelagibacter	ala_L_glu__L	export	0.0100840679543026	0.0	-0.0100840679543026
East	pelagibacter	etha	import	-0.010083108383039	0.0	0.010083108383039
Central	roseobacter	phenona	import	-0.0100735612916802	0.0	0.0100735612916802
Central	polaribacter	chol	import	-0.0099731152973464	0.0	0.0099731152973464
Central	roseobacter	ala_L_glu__L	export	0.0099591574887355	0.0	-0.0099591574887355
Central	polaribacter	succ	export	0.0	0.0099213176343233	0.0099213176343233
North	prochlorococcus	cit	import	-0.0122408183103368	-0.0023316896175396	0.009909128692797201
East	prochlorococcus	co	import	0.0	-0.0098929502635994	-0.0098929502635994
Central	roseobacter	pheocta	import	-0.0013386553957537	-0.0112209191786383	-0.0098822637828846
East	roseobacter	zn2	import	-0.0098726518233111	0.0	0.0098726518233111
East	roseobacter	L_Aspartate	import	-0.0202666273458941	-0.0301313166942956	-0.009864689348401498
East	prochlorococcus	Menaquinone	import	-0.0104877126470388	-0.0006816338665207	0.0098060787805181
Central	roseobacter	fe3dcit	import	-0.4103033442163815	-0.4200654001665208	-0.009762055950139292
Central	polaribacter	pi	export	0.0	0.0097269609211144	0.0097269609211144
East	pelagibacter	met_L_ala__L	export	0.0	0.0097232551982629	0.0097232551982629
East	pelagibacter	R_3hnonaa	import	-0.0097160486127846	0.0	0.0097160486127846
Central	pelagibacter	orn	import	-0.0096937089902515	0.0	0.0096937089902515
West	polaribacter	ura	export	0.0	0.0096469284376991	0.0096469284376991
East	roseobacter	hxa	export	0.0096165273873444	0.0	-0.0096165273873444
East	synechococcus	cynt	export	0.0	0.0095319242717358	0.0095319242717358
Central	polaribacter	g3ps	import	0.0	-0.0094186169235893	-0.0094186169235893
East	roseobacter	oxa	export	0.0	0.0094146555874043	0.0094146555874043
Central	synechococcus	h	import	0.0	-0.0094136069574551	-0.0094136069574551
East	roseobacter	cu2	import	-0.0094014136583731	0.0	0.0094014136583731
Central	polaribacter	L_Alanine	export	0.0	0.0093664039229397	0.0093664039229397
East	pelagibacter	cinnm	export	0.0093223487430876	0.0	-0.0093223487430876
North	polaribacter	ca2	export	0.0	0.0093068087864236	0.0093068087864236
Central	roseobacter	6atha	export	0.0010936147262392	0.0103846265576492	0.00929101183141
East	pelagibacter	trp__L	import	-0.0092905821828024	0.0	0.0092905821828024
East	polaribacter	cu2	import	-0.0092730035617875	0.0	0.0092730035617875
East	polaribacter	ala_L_asp__L	export	0.0	0.0092316347834033	0.0092316347834033
Central	polaribacter	ch4s	import	0.0	-0.0092193022937763	-0.0092193022937763
West	pelagibacter	mn2	import	-0.0093553733486816	-0.0001865746392148	0.0091687987094668
East	polaribacter	fol	export	0.0091520048898889	0.0	-0.0091520048898889
West	polaribacter	4ahmmp	export	0.0	0.009070920204475	0.009070920204475
North	prochlorococcus	bz	export	0.0	0.009052697915965	0.009052697915965
North	polaribacter	L_Glutamate	import	0.0	-0.0090476131305738	-0.0090476131305738
North	polaribacter	no3	export	0.0090399114546628	0.0	-0.0090399114546628
East	prochlorococcus	L_Cystine	export	0.0170837118259093	0.0080821007087374	-0.0090016111171719
North	polaribacter	crn	export	0.2235686391531233	0.2325510751553446	0.008982436002221289
East	polaribacter	pyovd_kt	export	0.0089670813939344	0.0	-0.0089670813939344
West	pelagibacter	gly_asn__L	import	-0.008909276575351	0.0	0.008909276575351
East	polaribacter	bz	import	-0.0089012982754155	0.0	0.0089012982754155
East	roseobacter	cgly	import	0.0	-0.0088914207566864	-0.0088914207566864
North	roseobacter	ga	import	0.0	-0.0088868414676506	-0.0088868414676506
East	roseobacter	glc__D	export	0.008884496862163	0.0	-0.008884496862163
East	pelagibacter	leuleu	export	0.0088733862453081	0.0	-0.0088733862453081
North	polaribacter	alagly	export	0.0	0.0088573543911888	0.0088573543911888
West	roseobacter	actn__R	import	0.0	-0.0088186185570639	-0.0088186185570639
West	pelagibacter	gly_asn__L	export	0.0	0.0088123996295363	0.0088123996295363
East	polaribacter	gthrd	export	0.0	0.0088002466698644	0.0088002466698644
East	pelagibacter	glyser	export	0.0	0.0087781050616719	0.0087781050616719
East	roseobacter	ga	export	0.0087940491261101	2.158783869005602e-05	-0.008772461287420043
North	prochlorococcus	xtsn	export	0.0087286262734352	0.0	-0.0087286262734352
East	pelagibacter	d23hb	import	-0.0086918575601765	0.0	0.0086918575601765
West	prochlorococcus	cynt	export	0.0	0.0086450286648774	0.0086450286648774
North	synechococcus	meoh	import	0.0	-0.0085889893899839	-0.0085889893899839
Central	prochlorococcus	btn	import	-0.008579660282329	0.0	0.008579660282329
West	polaribacter	gua	import	-0.0184581853720164	-0.0098803634935923	0.008577821878424098
Central	roseobacter	tcb	import	-0.0085768315633855	0.0	0.0085768315633855
North	polaribacter	stfrnB	import	0.0	-0.0085565638829164	-0.0085565638829164
West	pelagibacter	4hba	import	0.0	-0.0085211203588434	-0.0085211203588434
East	roseobacter	phehpa	export	0.0085039574112302	0.0	-0.0085039574112302
East	prochlorococcus	Acyl_carrier_protein	export	0.0084797080252877	0.0	-0.0084797080252877
Central	prochlorococcus	adocbl	import	-0.0084737319823877	0.0	0.0084737319823877
East	roseobacter	s	export	0.00839507334845	0.0	-0.00839507334845
Central	polaribacter	fe3dhbzs3	import	-0.0083251328436175	0.0	0.0083251328436175
West	roseobacter	h2	export	0.0011516080618598	0.0094756792377096	0.008324071175849799
East	polaribacter	ind3ac	import	0.0	-0.0083118446930568	-0.0083118446930568
East	pelagibacter	hisgly	import	-0.0095353312682733	-0.0012460160011027	0.0082893152671706
North	prochlorococcus	trp__L	import	-0.0082864596657146	0.0	0.0082864596657146
East	roseobacter	mal__L	import	-0.0145739279811227	-0.0228491902668203	-0.0082752622856976
North	polaribacter	val__L	export	0.008274705053124	0.0	-0.008274705053124
East	polaribacter	gua	export	0.0	0.0082637932534878	0.0082637932534878
West	pelagibacter	salchs4	export	0.0373921674096214	0.0291285596743273	-0.008263607735294103
North	pelagibacter	phe__L	import	0.0	-0.0082493812882903	-0.0082493812882903
West	prochlorococcus	phe__L	import	-0.0086934643914169	-0.0004721419555086	0.0082213224359083
East	polaribacter	no2	import	-0.0081970082471315	0.0	0.0081970082471315
West	roseobacter	cobalt2	export	0.0081842268316976	0.0	-0.0081842268316976
Central	polaribacter	alagly	import	-0.0121255859969972	-0.0039915095165685	0.0081340764804287
Central	polaribacter	glcur	export	0.0	0.008132538602222	0.008132538602222
East	polaribacter	mobd	export	0.0081126820965835	0.0	-0.0081126820965835
North	pelagibacter	LalaLglu	import	-0.0001659116359153	-0.0082727231164016	-0.008106811480486299
