taxon	sample_id	flux	metabolite	direction
polaribacter	West_2015	-0.3230402785487909	salchsx	import
polaribacter	West_2015	-0.00163193293922385	sbt__D	import
polaribacter	West_2015	0.02693060758342855	sel	export
polaribacter	West_2015	-0.22647341767421295	ser__D	import
polaribacter	West_2015	1.446710169714491	ser__L	export
polaribacter	West_2015	0.000324763596224	serglugly	export
polaribacter	West_2015	-0.511569726628241	skm	import
polaribacter	West_2015	0.0160177037647923	slnt	export
polaribacter	West_2015	0.0009187805824672	so3	export
polaribacter	West_2015	-0.00376165057276558	so4	import
polaribacter	West_2015	-0.0031223644491541	spmd	import
polaribacter	West_2015	0.0005628064058188	stfrnB	export
polaribacter	West_2015	0.0025642895128476497	succ	export
polaribacter	West_2015	-0.002896299072506	sucr	import
polaribacter	West_2015	-0.037012179191218596	tcynt	import
polaribacter	West_2015	-0.2552546280455454	tgt	import
polaribacter	West_2015	-0.0836520436946937	thm	import
polaribacter	West_2015	-0.21548797838715353	thr__L	import
polaribacter	West_2015	0.9341264873531544	thym	export
polaribacter	West_2015	0.0034795019108029	thymd	export
polaribacter	West_2015	-0.0080008378439378	tnt	import
polaribacter	West_2015	-0.00075650912478205	tol	import
polaribacter	West_2015	-0.03732143044488978	trp__L	import
polaribacter	West_2015	2.442886700825263e-05	tsul	export
polaribacter	West_2015	-0.1816777494593012	tyr__L	import
polaribacter	West_2015	-0.0031647234362354	udcpdp	import
polaribacter	West_2015	-0.00063873708595475	udcpp	import
polaribacter	West_2015	-0.062144144247343755	ura	import
polaribacter	West_2015	-0.1438725472292829	uri	import
polaribacter	West_2015	-0.6777816879642143	val__L	import
polaribacter	West_2015	-0.08913300913956804	xtsn	import
polaribacter	West_2015	0.0005004101129110251	zn2	export
polaribacter	West_2016	-0.12894198011820276	14glucan	import
polaribacter	West_2016	0.0004309388164125999	15dap	export
polaribacter	West_2016	-0.0003544118681281	2ddglcn	import
polaribacter	West_2016	-0.0020881554910686436	2m35mdntha	import
polaribacter	West_2016	0.02317776202624595	35dnta	export
polaribacter	West_2016	0.4740858989678718	3mb	export
polaribacter	West_2016	3.83292254371599e-05	4abutn	export
polaribacter	West_2016	-0.13747372945999708	4abz	import
polaribacter	West_2016	0.00907092020447505	4ahmmp	export
polaribacter	West_2016	-0.0006991410863372999	4hba	import
polaribacter	West_2016	0.000611432307089	4hbz	export
polaribacter	West_2016	-0.1025980647806973	5drib	import
polaribacter	West_2016	0.0048136034583738	L_Alanine	export
polaribacter	West_2016	-0.09879102251908155	L_Asparagine	import
polaribacter	West_2016	-0.0044865692941722	L_Aspartate	import
polaribacter	West_2016	-0.0046015219327085	L_Cystine	import
polaribacter	West_2016	-0.0007342010516307501	L_Glutamate	import
polaribacter	West_2016	-0.0002564942857783	LalaDgluMdap	import
polaribacter	West_2016	-0.004655576234984	LalaDglu	import
polaribacter	West_2016	0.09037092771043226	LalaLglu	export
polaribacter	West_2016	-0.03964736850786347	R3hdec4e	import
polaribacter	West_2016	0.0032121966517012	R_3hhdca	export
polaribacter	West_2016	-0.0007359093405066	R_3hpba	import
polaribacter	West_2016	0.00274539800822435	R_3hppta	export
polaribacter	West_2016	0.00333692934095005	R_3hpt	export
polaribacter	West_2016	-0.23112521487393656	R_3httdca	import
polaribacter	West_2016	0.0608286846282279	abt	export
polaribacter	West_2016	-0.7565821601941791	ac	import
polaribacter	West_2016	-0.00113228747877335	acac	import
polaribacter	West_2016	0.0042244920318328	acglu	export
polaribacter	West_2016	-0.056176372500670355	acnam	import
polaribacter	West_2016	0.0024535982073358	actn__R	export
polaribacter	West_2016	-0.0023628538750620977	ad	import
polaribacter	West_2016	-0.13036208600125396	adn	import
polaribacter	West_2016	-0.0027750415336450997	ala_L_asp__L	import
polaribacter	West_2016	0.0403937334691782	ala_L_glu__L	export
polaribacter	West_2016	-0.1872471604287418	ala_L_thr__L	import
polaribacter	West_2016	-0.008173530818976302	ala_gln	import
polaribacter	West_2016	-0.0209039608014822	ala_his	import
polaribacter	West_2016	0.00184112008844405	ala_leu	export
polaribacter	West_2016	-0.00020634192944525	alagly	import
polaribacter	West_2016	0.3518994147782887	anhgm	export
polaribacter	West_2016	0.00426845610455545	arab__L	export
polaribacter	West_2016	-0.15998214892860785	arg__L	import
polaribacter	West_2016	-0.0024059734962744673	aso3	import
polaribacter	West_2016	-0.0047451528372297	but	import
polaribacter	West_2016	-0.0037356318718510502	ca2	import
polaribacter	West_2016	-0.024434672531425852	cgly	import
polaribacter	West_2016	0.024105544648770037	ch4s	export
polaribacter	West_2016	0.0045562902474155995	chol	export
polaribacter	West_2016	0.0022197875101856997	chols	export
polaribacter	West_2016	0.0001636545210563559	chor	export
polaribacter	West_2016	0.0027267053028595	cit	export
polaribacter	West_2016	-0.0044785936916974	citr__L	import
polaribacter	West_2016	-0.0021111697394625498	cl	import
polaribacter	West_2016	6.7363837622861595	co2	export
polaribacter	West_2016	-0.006769602830814329	cobalt2	import
polaribacter	West_2016	0.001989331507361	crn	export
polaribacter	West_2016	-0.0036329347169015	csn	import
polaribacter	West_2016	-1.3483877896283618	cu2	import
polaribacter	West_2016	-0.08560237057572315	cyan	import
polaribacter	West_2016	-0.09545061479115338	cytd	import
polaribacter	West_2016	0.0519930501565502	d23hb	export
polaribacter	West_2016	-0.01789068455858285	dad_2	import
polaribacter	West_2016	0.0021875589745831	dcyt	export
polaribacter	West_2016	0.0034117752505581	dextrin	export
polaribacter	West_2016	0.00355238317094755	dgsn	export
polaribacter	West_2016	0.0030975254886909	din	export
polaribacter	West_2016	0.1514127460999271	drib	export
polaribacter	West_2016	-0.0057522316716514515	duri	import
polaribacter	West_2016	-0.00524188734067	enter	import
polaribacter	West_2016	0.00044873648857635	etha	export
polaribacter	West_2016	-0.00013785702527405012	etoh	import
polaribacter	West_2016	0.060843432412467764	fe2	export
polaribacter	West_2016	0.00081249367782755	fe3	export
polaribacter	West_2016	4.2232433588400875	fe3dcit	export
polaribacter	West_2016	0.001313905079169	fe3dhbzs3	export
polaribacter	West_2016	0.0039415714045691	fe3pyovd_kt	export
polaribacter	West_2016	0.00022033603283004997	feenter	export
polaribacter	West_2016	2.9690279499144554e-05	fol	export
polaribacter	West_2016	0.0027753147311586	for	export
polaribacter	West_2016	-0.3490711899373167	fum	import
polaribacter	West_2016	-0.00021154732739370012	g3pc	import
polaribacter	West_2016	-0.0034306475494844998	g3ps	import
polaribacter	West_2016	-0.0036291827538961	gal_bD	import
polaribacter	West_2016	-0.0033623379957535	gal	import
polaribacter	West_2016	0.07160755712293497	galur	export
polaribacter	West_2016	-0.00529154272922285	glc__D	import
polaribacter	West_2016	-0.00043829540173324997	glcur	import
polaribacter	West_2016	-0.10210884854651686	gln__L	import
polaribacter	West_2016	-0.0505992964802608	glutar	import
polaribacter	West_2016	-0.08659491831203923	gly_asn__L	import
polaribacter	West_2016	-0.1209570779684513	gly_asp__L	import
polaribacter	West_2016	-0.003801516040927	gly_gln	import
polaribacter	West_2016	0.002778298322182	gly_glu__L	export
polaribacter	West_2016	0.00015941682619789992	gly_leu	export
polaribacter	West_2016	-0.0005108424622409999	gly_met	import
polaribacter	West_2016	0.0040646859709196	gly_phe	export
polaribacter	West_2016	-0.006502072673063499	gly_pro__L	import
polaribacter	West_2016	0.09575112733204935	gly_tyr	export
polaribacter	West_2016	0.0026143012711908	glyb	export
polaribacter	West_2016	-0.0030562164443807003	glyc	import
polaribacter	West_2016	0.00072879777184545	glyglygln	export
polaribacter	West_2016	-0.0016267361058157207	gsn	import
polaribacter	West_2016	-0.0829858796211614	gthrd	import
polaribacter	West_2016	-0.009880363493592345	gua	import
polaribacter	West_2016	-0.0020002018736148502	h2	import
polaribacter	West_2016	-0.00162478079037295	h2o2	import
polaribacter	West_2016	5.763504538802669	h2o	export
polaribacter	West_2016	0.0355028901602764	h2s	export
polaribacter	West_2016	-0.0845364211739819	h	import
polaribacter	West_2016	-0.1039639691971752	his__L	import
polaribacter	West_2016	0.0012259641652051	hxan	export
polaribacter	West_2016	-0.00034455580144604996	id3acald	import
polaribacter	West_2016	0.0017620714317751994	ile__L	export
polaribacter	West_2016	0.005627059949607599	indole	export
polaribacter	West_2016	0.4692840456067023	inost	export
polaribacter	West_2016	-0.0048464160073052	istfrnA	import
polaribacter	West_2016	-0.00456588146208475	istfrnB	import
polaribacter	West_2016	-0.06974866380578999	k	import
polaribacter	West_2016	-0.0567454809892238	leu__L_m	import
polaribacter	West_2016	-0.04695977431511945	lys__L	import
polaribacter	West_2016	0.3062858767721321	lysglugly	export
polaribacter	West_2016	-0.09734490722454464	m_xyl	import
polaribacter	West_2016	0.0042152958632972	mal__L	export
polaribacter	West_2016	-0.0016309731909047538	malt	import
polaribacter	West_2016	1.9519082408018358	malthp	export
polaribacter	West_2016	-0.00165428156307975	man1p	import
polaribacter	West_2016	0.00118534484061475	meoh	export
polaribacter	West_2016	0.0005902204542287	met_L_ala__L	export
polaribacter	West_2016	-0.0024266908666249177	met__D	import
polaribacter	West_2016	-0.06734988679032755	met__L	import
polaribacter	West_2016	0.02665147835625465	metox__R	export
polaribacter	West_2016	-0.0027766257204162	metox	import
polaribacter	West_2016	-0.003564944708142579	mg2	import
polaribacter	West_2016	0.0042061672360795745	mn2	export
polaribacter	West_2016	0.01548900540081185	mobd	export
polaribacter	West_2016	0.029559141715165826	nac	export
polaribacter	West_2016	0.0020934252833457	ncam	export
polaribacter	West_2016	-0.09599791907205923	nmn	import
polaribacter	West_2016	0.0267148662475083	no2	export
polaribacter	West_2016	-0.0047513052116087	no3	import
polaribacter	West_2016	-5.585366843223942	o2	import
polaribacter	West_2016	-0.0048001364116973	ocdcea	import
polaribacter	West_2016	-0.06770966721957393	orn	import
polaribacter	West_2016	-0.00029714489655270426	oxa	import
polaribacter	West_2016	-0.0034428967691243	p_xyl	import
polaribacter	West_2016	-0.06743447522942884	phe__L	import
polaribacter	West_2016	-5.700850755999999e-05	phehpa	import
polaribacter	West_2016	-0.00423271131101425	pheme	import
polaribacter	West_2016	-0.6204489225781941	pheocta	import
polaribacter	West_2016	-0.34792487112954196	pi	import
polaribacter	West_2016	-0.7430021202567818	ppa	import
polaribacter	West_2016	-0.09603940874821716	progly	import
polaribacter	West_2016	-0.0043803269292359	pta	import
polaribacter	West_2016	-0.0426070968731657	ptrc	import
polaribacter	West_2016	0.0015744676742057	pydxn	export
polaribacter	West_2016	-0.027237338600885	pyovd_kt	import
polaribacter	West_2016	0.0031820530272689	pyr	export
polaribacter	West_2016	-0.0047031314646896	rib__D	import
polaribacter	West_2016	-0.0003167286556389	salchs2fe	import
polaribacter	West_2016	-0.0009582984502214246	salchs4	import
polaribacter	West_2016	-0.01082044894328065	salchs4fe	import
polaribacter	West_2016	0.0030763797596345	salchsx	export
polaribacter	West_2016	0.0032493715554802	sbt__D	export
polaribacter	West_2016	-0.00234925960720095	sel	import
polaribacter	West_2016	0.003821864072131	ser__D	export
polaribacter	West_2016	-0.0003531152706123204	ser__L	import
polaribacter	West_2016	-0.026933205068695	skm	import
polaribacter	West_2016	0.1953843584708437	slnt	export
polaribacter	West_2016	0.008254760197461	so3	export
polaribacter	West_2016	-0.00020656631464490002	so4	import
polaribacter	West_2016	-0.0046107190843158	spmd	import
polaribacter	West_2016	0.0010494292465579001	stfrnA	export
polaribacter	West_2016	0.0046226638484999	stfrnB	export
polaribacter	West_2016	0.0012251211560403	sucr	export
polaribacter	West_2016	0.015022927628497603	tcynt	export
polaribacter	West_2016	-0.0042661430124812	tgt	import
polaribacter	West_2016	-0.0006983434581410752	thm	import
polaribacter	West_2016	-0.11059095503787704	thr__L	import
polaribacter	West_2016	0.0003623143910412	thym	export
polaribacter	West_2016	0.05690696839122755	thymd	export
polaribacter	West_2016	-0.0733239601087875	tnt	import
polaribacter	West_2016	9.579373324124942	tol	export
polaribacter	West_2016	-0.021037613990396734	trp__L	import
polaribacter	West_2016	-0.1958295793941669	tsul	import
polaribacter	West_2016	-0.03559429878750137	tyr__L	import
polaribacter	West_2016	-0.0047400848374828	udcpdp	import
polaribacter	West_2016	0.0013127761697791	udcpp	export
polaribacter	West_2016	0.00964692843769915	ura	export
polaribacter	West_2016	-0.7611367088558832	uri	import
polaribacter	West_2016	-0.0040225013929392	val__L	import
polaribacter	West_2016	-0.00020942108556442726	xtsn	import
polaribacter	West_2016	-0.0012970128864087183	xyl__D	import
polaribacter	West_2016	0.001055793532082475	zn2	export
prochlorococcus	Central_2015	-0.0007070394874791	15dap	import
prochlorococcus	Central_2015	0.0069353184467892005	4_Methyl_2_oxopentanoate	export
prochlorococcus	Central_2015	-0.0006168689834570502	4abz	import
prochlorococcus	Central_2015	-0.04801502443157965	5_Methylthioadenosine	import
prochlorococcus	Central_2015	0.0011152318143129595	Acyl_carrier_protein	export
prochlorococcus	Central_2015	1.625918638875426e-05	Amino_sugars	export
prochlorococcus	Central_2015	-2.8439333753949723	Apo_acyl_carrier_protein	import
prochlorococcus	Central_2015	0.0271296410802963	Artificial_protein	export
prochlorococcus	Central_2015	-0.00113989351484715	Dethiobiotin	import
prochlorococcus	Central_2015	-2.1791659465487533e-05	FAD	import
prochlorococcus	Central_2015	0.00239644826319295	Free_fatty_acids	export
prochlorococcus	Central_2015	0.0008901390656939501	Glycine	export
prochlorococcus	Central_2015	-9.727676418542607e-06	Glycolate	import
prochlorococcus	Central_2015	-0.3273046982267521	L_Alanine	import
prochlorococcus	Central_2015	0.011614617299694251	L_Asparagine	export
prochlorococcus	Central_2015	-0.00524150509371035	L_Aspartate	import
prochlorococcus	Central_2015	0.0074509138113906	L_Cystine	export
prochlorococcus	Central_2015	-0.0018904211929655502	L_Glutamate	import
prochlorococcus	Central_2015	0.00637949016574485	Lipid_A_disaccharide	export
prochlorococcus	Central_2015	0.09498107864550934	Lipoylprotein	export
prochlorococcus	Central_2015	-0.00469219192915275	Menaquinone	import
prochlorococcus	Central_2015	-1.3150311652954552e-06	N_Acetylornithine	import
prochlorococcus	Central_2015	-0.00401992725958665	Nicotinate	import
prochlorococcus	Central_2015	0.002801042085532	Pantothenate	export
prochlorococcus	Central_2015	0.0015769815061754	S_Adenosyl_4_methylthio_2_oxobutanoate	export
prochlorococcus	Central_2015	-6.856653821657633	S_Malate	import
prochlorococcus	Central_2015	0.04662272042525565	S_Methyl_5_thio_D_ribose	export
prochlorococcus	Central_2015	0.0047284295817514	THF_polyglutamate	export
prochlorococcus	Central_2015	-0.0034831996823475	Thioredoxin	import
prochlorococcus	Central_2015	-1.6740255080733875	ac	import
prochlorococcus	Central_2015	-0.01136698406484145	ade	import
prochlorococcus	Central_2015	-0.0084737319823877	adocbl	import
prochlorococcus	Central_2015	0.1169764523323654	arg__L	export
prochlorococcus	Central_2015	-0.008579660282329	btn	import
prochlorococcus	Central_2015	0.6488792919397642	bz	export
prochlorococcus	Central_2015	-0.0063718507148722	ca2	import
prochlorococcus	Central_2015	-0.0009047044441887002	cd2	import
prochlorococcus	Central_2015	0.00190888800967355	cit	export
prochlorococcus	Central_2015	1.0671891343458741	cl	export
prochlorococcus	Central_2015	5.122459826487904	co2	export
prochlorococcus	Central_2015	-0.060380151847683104	co	import
prochlorococcus	Central_2015	-0.00228017613866625	cobalt2	import
prochlorococcus	Central_2015	0.15830612821313197	cu2	export
prochlorococcus	Central_2015	-0.0069491981792575	cynt	import
prochlorococcus	Central_2015	0.061451445836585766	etoh	export
prochlorococcus	Central_2015	0.0024677030103019333	fe2	export
prochlorococcus	Central_2015	3.8584741149504196	for	export
prochlorococcus	Central_2015	0.11995251744371051	fum	export
prochlorococcus	Central_2015	1.144511400486172	gcald	export
prochlorococcus	Central_2015	5.4244619745550185e-05	glc__D	export
prochlorococcus	Central_2015	2.230894021501315	gln__L	export
prochlorococcus	Central_2015	0.0068482706762401	glycogen	export
prochlorococcus	Central_2015	0.00479764310235445	gsn	export
prochlorococcus	Central_2015	-1.6235897327427828	gthrd	import
prochlorococcus	Central_2015	0.6499070064430402	gua	export
prochlorococcus	Central_2015	0.015277121461072135	h2o2	export
prochlorococcus	Central_2015	3.9410203505054557	h2o	export
prochlorococcus	Central_2015	1.7099061665871202	h2s	export
prochlorococcus	Central_2015	-0.8987920081599029	h	import
prochlorococcus	Central_2015	-2.276130799441716	hco3	import
prochlorococcus	Central_2015	-0.011879583167871402	his__L	import
prochlorococcus	Central_2015	0.0934348462233654	ile__L	export
prochlorococcus	Central_2015	-0.018587028972181566	k	import
prochlorococcus	Central_2015	1.0981476522792313	leu__L_m	export
prochlorococcus	Central_2015	-0.04579000105441907	lys__L	import
prochlorococcus	Central_2015	0.0032407679216269665	meoh	export
prochlorococcus	Central_2015	-0.04956234112805425	met__L	import
prochlorococcus	Central_2015	-0.01624596676120115	mg2	import
prochlorococcus	Central_2015	-0.080297679897267	mobd	import
prochlorococcus	Central_2015	-0.07221421404140589	na1	import
prochlorococcus	Central_2015	0.00636743643244605	nh4	export
prochlorococcus	Central_2015	-3.8726684807693394	o2	import
prochlorococcus	Central_2015	0.0015774607576730503	pap	export
prochlorococcus	Central_2015	-0.08565860121903364	phe__L	import
prochlorococcus	Central_2015	5.483521876355688	photon	export
prochlorococcus	Central_2015	-0.04072630864025063	pi	import
prochlorococcus	Central_2015	0.0063350077525635	ppt	export
prochlorococcus	Central_2015	-0.16921173545289658	pro__L	import
prochlorococcus	Central_2015	0.006011973790303599	ptrc	export
prochlorococcus	Central_2015	0.0041508307485879	pyr	export
prochlorococcus	Central_2015	0.03173744693395517	sel	export
prochlorococcus	Central_2015	0.565059615566717	ser__L	export
prochlorococcus	Central_2015	-0.00219418367868665	sn_Glycerol_3_phosphate	import
prochlorococcus	Central_2015	-0.0069637869667267	so4	import
prochlorococcus	Central_2015	-0.0154218869315638	spmd	import
prochlorococcus	Central_2015	1.0523503381144348	sprm	export
prochlorococcus	Central_2015	-0.004741485946932401	succ	import
prochlorococcus	Central_2015	-0.0108119546373783	tRNA	import
prochlorococcus	Central_2015	0.0003008206765455664	thm	export
prochlorococcus	Central_2015	-0.03305656875506973	thr__L	import
prochlorococcus	Central_2015	0.0001682386107544754	thymd	export
prochlorococcus	Central_2015	-0.00518864654506595	trp__L	import
prochlorococcus	Central_2015	-0.0843638733679248	tsul	import
prochlorococcus	Central_2015	-0.0399687769606675	tyr__L	import
prochlorococcus	Central_2015	-0.0026502914784613	urea	import
prochlorococcus	Central_2015	-0.8166194258832317	val__L	import
prochlorococcus	Central_2015	-0.5077041492617496	xtsn	import
prochlorococcus	Central_2015	0.004277823316970593	zn2	export
prochlorococcus	Central_2016	0.5182149159996365	15dap	export
prochlorococcus	Central_2016	0.0013115343256179443	4_Methyl_2_oxopentanoate	export
prochlorococcus	Central_2016	0.00011121808693	4abz	export
prochlorococcus	Central_2016	0.46245424564242693	5_Methylthioadenosine	export
prochlorococcus	Central_2016	-0.6220897272978568	Acyl_carrier_protein	import
prochlorococcus	Central_2016	0.0017701638570711	Amino_sugars	export
prochlorococcus	Central_2016	0.47084870545770885	Apo_acyl_carrier_protein	export
prochlorococcus	Central_2016	0.0016208493608738668	Artificial_protein	export
prochlorococcus	Central_2016	-0.31044082305578075	Dethiobiotin	import
prochlorococcus	Central_2016	-0.0018459085327841	FAD	import
prochlorococcus	Central_2016	0.5809696254659386	Free_fatty_acids	export
prochlorococcus	Central_2016	-0.0001949896780717999	Glycine	import
prochlorococcus	Central_2016	0.10056235813540632	Glycolate	export
prochlorococcus	Central_2016	-0.0206270736856316	L_Alanine	import
prochlorococcus	Central_2016	0.0008066568691460001	L_Asparagine	export
prochlorococcus	Central_2016	0.0064040592560018	L_Aspartate	export
prochlorococcus	Central_2016	-0.0011460569581047	L_Cystine	import
prochlorococcus	Central_2016	-0.4557075564267996	L_Glutamate	import
prochlorococcus	Central_2016	0.25674550257613343	Lipid_A_disaccharide	export
prochlorococcus	Central_2016	0.00010604844803744989	Lipoylprotein	export
prochlorococcus	Central_2016	0.0021152977341026002	Menaquinone	export
prochlorococcus	Central_2016	0.21407435220371354	N_Acetylornithine	export
prochlorococcus	Central_2016	-0.3376989420459722	Nicotinate	import
prochlorococcus	Central_2016	-0.1147717600321569	Pantothenate	import
prochlorococcus	Central_2016	0.46214575985070727	S_Adenosyl_4_methylthio_2_oxobutanoate	export
prochlorococcus	Central_2016	-0.22795850449430577	S_Malate	import
prochlorococcus	Central_2016	0.5589154142167219	S_Methyl_5_thio_D_ribose	export
prochlorococcus	Central_2016	-0.15684546700953203	THF_polyglutamate	import
prochlorococcus	Central_2016	-0.6772003057171595	Thioredoxin	import
prochlorococcus	Central_2016	0.41815194580430626	ac	export
prochlorococcus	Central_2016	-0.0161035946462477	ade	import
prochlorococcus	Central_2016	0.21737107059945937	adocbl	export
prochlorococcus	Central_2016	-0.4667821267927558	amino_acid_pool	import
prochlorococcus	Central_2016	2.9284597387528506	btn	export
prochlorococcus	Central_2016	-0.6186957619567386	bz	import
prochlorococcus	Central_2016	0.4756393290719539	ca2	export
prochlorococcus	Central_2016	-3.433850773939054	cd2	import
prochlorococcus	Central_2016	-16.629655820290967	cit	import
prochlorococcus	Central_2016	0.25458745963309193	cl	export
prochlorococcus	Central_2016	-0.3087864876363435	co2	import
prochlorococcus	Central_2016	0.1885237889972963	co	export
prochlorococcus	Central_2016	2.6814288811463665	cobalt2	export
prochlorococcus	Central_2016	0.07728792746046166	cu2	export
prochlorococcus	Central_2016	0.41388818107446834	cynt	export
prochlorococcus	Central_2016	-0.010615390363382401	etoh	import
prochlorococcus	Central_2016	-0.05373124071372808	fe2	import
prochlorococcus	Central_2016	-0.005761307847692351	for	import
prochlorococcus	Central_2016	-0.48796654056350797	fum	import
prochlorococcus	Central_2016	-0.04993913602630422	gcald	import
prochlorococcus	Central_2016	0.3664108719763437	glc__D	export
prochlorococcus	Central_2016	-0.00108717171518535	gln__L	import
prochlorococcus	Central_2016	-10.091023588544754	glycogen	import
prochlorococcus	Central_2016	0.0029126851231814	gsn	export
prochlorococcus	Central_2016	0.09409986297118199	gthrd	export
prochlorococcus	Central_2016	-0.0007398004927247158	gua	import
prochlorococcus	Central_2016	0.0005614313387713333	h2o2	export
prochlorococcus	Central_2016	0.07684125252140264	h2o	export
prochlorococcus	Central_2016	0.0012829486540526227	h2s	export
prochlorococcus	Central_2016	-0.5251658307334769	h	import
prochlorococcus	Central_2016	0.4639939727733444	hco3	export
prochlorococcus	Central_2016	0.4084325352951814	his__L	export
prochlorococcus	Central_2016	-0.30522767154132036	ile__L	import
prochlorococcus	Central_2016	0.11858854994577059	k	export
prochlorococcus	Central_2016	-0.0014857329176283889	leu__L_m	import
prochlorococcus	Central_2016	0.000816430030376	lys__L	export
prochlorococcus	Central_2016	-0.0790417286459699	meoh	import
prochlorococcus	Central_2016	0.3045681331624076	met__L	export
prochlorococcus	Central_2016	0.46662264175668955	mg2	export
prochlorococcus	Central_2016	-0.4642469692332455	mobd	import
prochlorococcus	Central_2016	0.6354140402297328	na1	export
prochlorococcus	Central_2016	-0.4652199601286988	nh4	import
prochlorococcus	Central_2016	-0.009266692153597501	o2	import
prochlorococcus	Central_2016	0.3964903312072415	pap	export
prochlorococcus	Central_2016	0.25801097029701364	phe__L	export
prochlorococcus	Central_2016	-1.5065142790562522	photon	import
prochlorococcus	Central_2016	-0.350336407653815	pi	import
prochlorococcus	Central_2016	-0.2288227530852613	ppt	import
prochlorococcus	Central_2016	0.21108416387959564	pro__L	export
prochlorococcus	Central_2016	-0.30735610574648214	ptrc	import
prochlorococcus	Central_2016	6.897962345547312	pyr	export
prochlorococcus	Central_2016	7.771028200514578	sel	export
prochlorococcus	Central_2016	0.4665722144795288	ser__L	export
prochlorococcus	Central_2016	-12.616095975475764	sn_Glycerol_3_phosphate	import
prochlorococcus	Central_2016	-0.0025852679582268	so4	import
prochlorococcus	Central_2016	-0.0023302807934776496	spmd	import
prochlorococcus	Central_2016	0.0216148437315843	sprm	export
prochlorococcus	Central_2016	-0.2280141069393764	succ	import
prochlorococcus	Central_2016	1.5119054337863485	tRNA	export
prochlorococcus	Central_2016	-0.00152222455421185	thm	import
prochlorococcus	Central_2016	-23.53866522930235	thr__L	import
prochlorococcus	Central_2016	-0.2817792033822716	thymd	import
prochlorococcus	Central_2016	-1.249893485060717	trp__L	import
prochlorococcus	Central_2016	1.0740143390007972	tsul	export
prochlorococcus	Central_2016	0.04051661109140176	tyr__L	export
prochlorococcus	Central_2016	0.0674872750498292	urea	export
prochlorococcus	Central_2016	-0.8194695359381302	val__L	import
prochlorococcus	Central_2016	37.657774770751075	xtsn	export
prochlorococcus	Central_2016	0.064043303345518	zn2	export
prochlorococcus	East_2015	-0.1028983960226405	15dap	import
prochlorococcus	East_2015	28.53841272637219	4_Methyl_2_oxopentanoate	export
prochlorococcus	East_2015	0.012086392158755494	4abz	export
prochlorococcus	East_2015	0.023759897648322897	5_Methylthioadenosine	export
prochlorococcus	East_2015	0.0084797080252877	Acyl_carrier_protein	export
prochlorococcus	East_2015	0.0295316063569802	Apo_acyl_carrier_protein	export
prochlorococcus	East_2015	0.011195904994383	Artificial_protein	export
prochlorococcus	East_2015	-2.653509674808131	FAD	import
prochlorococcus	East_2015	-0.01273393050154335	Free_fatty_acids	import
prochlorococcus	East_2015	-0.01628889312813735	Glycine	import
prochlorococcus	East_2015	-0.005031817919985	Glycolate	import
prochlorococcus	East_2015	0.020788261390492252	L_Alanine	export
prochlorococcus	East_2015	-0.0219094576552233	L_Asparagine	import
prochlorococcus	East_2015	-0.0130499068387911	L_Aspartate	import
prochlorococcus	East_2015	0.0170837118259093	L_Cystine	export
prochlorococcus	East_2015	-0.0162928277773923	Lipid_A_disaccharide	import
prochlorococcus	East_2015	0.8406345607078618	Lipoylprotein	export
prochlorococcus	East_2015	-0.0104877126470388	Menaquinone	import
prochlorococcus	East_2015	1.100241766055101	N_Acetylornithine	export
prochlorococcus	East_2015	0.00019595960054335007	Nicotinate	export
prochlorococcus	East_2015	0.3159278852397802	Pantothenate	export
prochlorococcus	East_2015	-0.006671527346140049	S_Adenosyl_4_methylthio_2_oxobutanoate	import
prochlorococcus	East_2015	-0.2317635901483925	S_Malate	import
prochlorococcus	East_2015	-0.019233938586035303	S_Methyl_5_thio_D_ribose	import
prochlorococcus	East_2015	-0.2264653994587988	Thioredoxin	import
prochlorococcus	East_2015	-5.371013385665307	ac	import
prochlorococcus	East_2015	-40.61865154532719	ade	import
prochlorococcus	East_2015	0.5387715077046034	adocbl	export
prochlorococcus	East_2015	0.0026226930734467996	amino_acid_pool	export
prochlorococcus	East_2015	-0.00015537535339350036	arg__L	import
prochlorococcus	East_2015	-0.0112057696195881	btn	import
prochlorococcus	East_2015	0.02156135449478187	bz	export
prochlorococcus	East_2015	0.0030363855210811335	ca2	export
prochlorococcus	East_2015	-0.00010547963069825553	cd2	import
prochlorococcus	East_2015	-0.17571444680512502	cit	import
prochlorococcus	East_2015	-0.1090341085499847	cl	import
prochlorococcus	East_2015	7.133552034027971	co2	export
prochlorococcus	East_2015	7.990479414486662e-06	co	export
prochlorococcus	East_2015	-0.0014573221849413	cobalt2	import
prochlorococcus	East_2015	0.001802447987042017	cu2	export
prochlorococcus	East_2015	0.0180695748769077	cynt	export
prochlorococcus	East_2015	0.006655395654775033	etoh	export
prochlorococcus	East_2015	-0.0021058318926495	fe2	import
prochlorococcus	East_2015	4.470201752049458	for	export
prochlorococcus	East_2015	-0.0031286993877878	fum	import
prochlorococcus	East_2015	0.00767106341797105	gcald	export
prochlorococcus	East_2015	0.48943343053479316	gln__L	export
prochlorococcus	East_2015	37.42236545261102	glycogen	export
prochlorococcus	East_2015	-0.0229976170625343	gsn	import
prochlorococcus	East_2015	-0.7762123969740548	gthrd	import
prochlorococcus	East_2015	0.292638760103447	gua	export
prochlorococcus	East_2015	0.040028404734997136	h2o2	export
